CREATING VECTORS
LOADING NETWORK FROM FILE
Predicted: 0.800156786583961 Actual: 0.8
Predicted: 0.728911621728006 Actual: 0.6
Predicted: 0.791041169342996 Actual: 0.6
Predicted: 0.810502908348998 Actual: 0.9
Predicted: 0.725344012754453 Actual: 0.9
Predicted: 0.805242398840145 Actual: 0.8
Predicted: 0.829224598298854 Actual: 1
Predicted: 0.713710993216932 Actual: 0.7
Predicted: 0.725397268699858 Actual: 0.7
Predicted: 0.788863818140503 Actual: 1
Predicted: 0.686357389379451 Actual: 1
Predicted: 0.676711300221119 Actual: 0.7
Predicted: 0.81432586038958 Actual: 0.9
Predicted: 0.725549854328674 Actual: 0.5
Predicted: 0.725559081952132 Actual: 0.9
Predicted: 0.742221038687528 Actual: 0.7
Predicted: 0.692526910303519 Actual: 0.7
Predicted: 0.783033974846193 Actual: 0.6
Predicted: 0.786957189150753 Actual: 0.9
Predicted: 0.725614870896166 Actual: 1
Predicted: 0.782402365856047 Actual: 0.8
Predicted: 0.829420918775203 Actual: 0.9
Predicted: 0.778405541566145 Actual: 1
Predicted: 0.774754498802505 Actual: 0.7
Predicted: 0.726066305432838 Actual: 0.8
Predicted: 0.759983697272818 Actual: 0.8
Predicted: 0.758749593741403 Actual: 0.9
Predicted: 0.774790363719944 Actual: 0.7
Predicted: 0.801266022664028 Actual: 0.9
Predicted: 0.794057600470752 Actual: 1
Predicted: 0.81100602566819 Actual: 0.8
Predicted: 0.749364364504205 Actual: 0.5
Predicted: 0.740397767790824 Actual: 0.7
Predicted: 0.757048307429685 Actual: 0.7
Predicted: 0.800196769230685 Actual: 0.9
Predicted: 0.742542379687935 Actual: 0.8
Predicted: 0.785452303621511 Actual: 0.7
Predicted: 0.787727377751706 Actual: 0.7
Predicted: 0.745587776459488 Actual: 1
Predicted: 0.753114831512963 Actual: 0.7
Predicted: 0.809218901813307 Actual: 0.9
Predicted: 0.829973205500615 Actual: 0.8
Predicted: 0.841257908290902 Actual: 0.8
Predicted: 0.726808266804788 Actual: 0.8
Predicted: 0.822259405689439 Actual: 0.6
Predicted: 0.78582879561044 Actual: 0.8
Predicted: 0.830097568892666 Actual: 0.7
Predicted: 0.748432674418132 Actual: 0.8
Predicted: 0.806562726589054 Actual: 0.6
Predicted: 0.86498126041661 Actual: 0.8
Predicted: 0.783713203101648 Actual: 1
Predicted: 0.742378248385088 Actual: 0.6
Predicted: 0.822897298663306 Actual: 0.7
Predicted: 0.76833470705207 Actual: 0.8
Predicted: 0.770710163945697 Actual: 0.8
Predicted: 0.717677829689036 Actual: 0.8
Predicted: 0.788988345624214 Actual: 0.5
Predicted: 0.755495380003684 Actual: 0.9
Predicted: 0.803797964308547 Actual: 0.8
Predicted: 0.72361295145289 Actual: 0.6
Predicted: 0.810545537021287 Actual: 0.7
Predicted: 0.836152927728569 Actual: 0.9
Predicted: 0.762397300895539 Actual: 0.9
Predicted: 0.815081363621121 Actual: 0.9
Predicted: 0.755355615559211 Actual: 0.7
Predicted: 0.752056083968715 Actual: 0.7
Predicted: 0.832043898599205 Actual: 0.7
Predicted: 0.766507492109706 Actual: 0.4
Predicted: 0.787504704479088 Actual: 0.7
Predicted: 0.808396284096615 Actual: 0.6
Predicted: 0.759343762464653 Actual: 0.6
Predicted: 0.690244311502641 Actual: 0.8
Predicted: 0.763871636558433 Actual: 0.8
Predicted: 0.75639683718203 Actual: 0.6
Predicted: 0.817210075536422 Actual: 1
Predicted: 0.780361649579209 Actual: 0.6
Predicted: 0.817310576040979 Actual: 0.8
Predicted: 0.704699460940587 Actual: 0.8
Predicted: 0.764099528581354 Actual: 0.8
Predicted: 0.811927766435655 Actual: 1
Predicted: 0.764108216308144 Actual: 1
Predicted: 0.787341876773033 Actual: 0.8
Predicted: 0.762177454805356 Actual: 1
Predicted: 0.724414550600861 Actual: 0.4
Predicted: 0.764348069824598 Actual: 1
Predicted: 0.764484041665584 Actual: 0.8
Predicted: 0.757011425272502 Actual: 0.8
Predicted: 0.821974801063956 Actual: 0.6
Predicted: 0.705282784004196 Actual: 0.4
Predicted: 0.737453875831727 Actual: 0.8
Predicted: 0.764631278528883 Actual: 0.8
Predicted: 0.69094257979362 Actual: 1
Predicted: 0.764642212832057 Actual: 0.8
Predicted: 0.764649957469866 Actual: 0.6
Predicted: 0.729717812702346 Actual: 1
Predicted: 0.791384124346217 Actual: 0.8
Predicted: 0.729883103672614 Actual: 0.8
Predicted: 0.751185507819818 Actual: 0.8
Predicted: 0.692671854824358 Actual: 0.8
Predicted: 0.798744891500409 Actual: 0.6
Predicted: 0.730651522448143 Actual: 0.6
Predicted: 0.766603210122535 Actual: 0.8
Predicted: 0.752565231486738 Actual: 0.8
Predicted: 0.691281240930774 Actual: 0.4
Predicted: 0.692700952082929 Actual: 0.8
Predicted: 0.798785238797076 Actual: 0.8
Predicted: 0.730014328079918 Actual: 0.8
Predicted: 0.79154767763717 Actual: 0.4
Predicted: 0.693675733619036 Actual: 0.6
Predicted: 0.757536514062327 Actual: 0.8
Predicted: 0.692831008957515 Actual: 0.4
Predicted: 0.671179622086239 Actual: 1
Predicted: 0.720287510330344 Actual: 0.6
Predicted: 0.813237998854576 Actual: 0.8
Predicted: 0.758472752162018 Actual: 0.8
Predicted: 0.822715970528084 Actual: 1
Predicted: 0.750887244033911 Actual: 0.8
Predicted: 0.81289667572179 Actual: 0.8
Predicted: 0.690715127612592 Actual: 0.6
Predicted: 0.709889122122441 Actual: 0.8
Predicted: 0.759905360072987 Actual: 0.6
Predicted: 0.739276531057904 Actual: 0.8
Predicted: 0.760078287431334 Actual: 0.6
Predicted: 0.823005964384816 Actual: 0.6
Predicted: 0.720470074366619 Actual: 0.4
Predicted: 0.698331439513234 Actual: 0.8
Predicted: 0.723409794570255 Actual: 0.8
Predicted: 0.706029627755668 Actual: 0.8
Predicted: 0.725536008438923 Actual: 0.8
Predicted: 0.72341652340994 Actual: 0.8
Predicted: 0.717863331070321 Actual: 0.6
Predicted: 0.658018851771552 Actual: 0.8
Predicted: 0.742377452760195 Actual: 0.8
Predicted: 0.753016975662929 Actual: 1
Predicted: 0.753045011225412 Actual: 0.8
Predicted: 0.771408012572018 Actual: 0.6
Predicted: 0.721313663375991 Actual: 0.6
Predicted: 0.764103937129403 Actual: 1
Predicted: 0.691000253009181 Actual: 0.6
Predicted: 0.764145365371993 Actual: 0.8
Predicted: 0.753172594406935 Actual: 1
Predicted: 0.719339230041311 Actual: 0.4
Predicted: 0.708116212237399 Actual: 1
Predicted: 0.70821762522512 Actual: 0.6
Predicted: 0.730133438295052 Actual: 1
Predicted: 0.716014577644461 Actual: 0.8
Predicted: 0.727988543391366 Actual: 0.4
Predicted: 0.691838587764854 Actual: 0.8
Predicted: 0.658731252196073 Actual: 1
Predicted: 0.732900361057809 Actual: 1
Predicted: 0.680173928303361 Actual: 0.6
Predicted: 0.724549824151806 Actual: 0.6
Predicted: 0.766274457007446 Actual: 0.8
Predicted: 0.767576718263743 Actual: 0.6
Predicted: 0.777174440529698 Actual: 0.8
Predicted: 0.692026093853928 Actual: 0.4
Predicted: 0.710953909004529 Actual: 1
Predicted: 0.708354667507197 Actual: 0.4
Predicted: 0.712998602331874 Actual: 0.6
Predicted: 0.813767561542053 Actual: 0.8
Predicted: 0.853790896479297 Actual: 1
Predicted: 0.687166556400852 Actual: 0.2
Predicted: 0.773134815065335 Actual: 0.8
Predicted: 0.796365701277959 Actual: 0.6
Predicted: 0.785279092567678 Actual: 1
Predicted: 0.816702945703831 Actual: 0.9
Predicted: 0.74545206868349 Actual: 0.7
Predicted: 0.84050165978477 Actual: 1
Predicted: 0.820704931845809 Actual: 0.9
Predicted: 0.784629824652836 Actual: 1
Predicted: 0.816272490023056 Actual: 1
Predicted: 0.766553759979001 Actual: 0.6
Predicted: 0.710248907955757 Actual: 0.7
Predicted: 0.760404492393759 Actual: 0.9
Predicted: 0.835820412992963 Actual: 0.6
Predicted: 0.799224406226212 Actual: 0.6
Predicted: 0.837154187454411 Actual: 0.6
Predicted: 0.837446896858204 Actual: 1
Predicted: 0.826418165195591 Actual: 1
Predicted: 0.833052849869809 Actual: 1
Predicted: 0.780734433785698 Actual: 0.8
Predicted: 0.820204930045128 Actual: 0.9
Predicted: 0.798790522665035 Actual: 0.7
Predicted: 0.826409485277369 Actual: 0.9
Predicted: 0.834797007401905 Actual: 0.8
Predicted: 0.838205695256159 Actual: 0.9
Predicted: 0.857106324914987 Actual: 0.6
Predicted: 0.886264889769859 Actual: 0.8
Predicted: 0.815268844187255 Actual: 0.7
Predicted: 0.820979113923397 Actual: 0.8
Predicted: 0.777345285153633 Actual: 0.9
Predicted: 0.866683090882603 Actual: 0.9
Predicted: 0.798563357542924 Actual: 0.8
Predicted: 0.825037910509218 Actual: 0.8
Predicted: 0.83641281781701 Actual: 0.8
Predicted: 0.783966085037628 Actual: 1
Predicted: 0.80249787627947 Actual: 1
Predicted: 0.601046479600257 Actual: 0.6
Predicted: 0.604160031579538 Actual: 0.2
Predicted: 0.604165814977897 Actual: 0.6
Predicted: 0.590194428145392 Actual: 0.4
Predicted: 0.520640582041361 Actual: 0.2
Predicted: 0.580741763613156 Actual: 0.8
Predicted: 0.514985002672546 Actual: 0.6
Predicted: 0.529742317279032 Actual: 0.2
Predicted: 0.661361579906213 Actual: 0.4
Predicted: 0.486927676532788 Actual: 0.6
Predicted: 0.549790086408718 Actual: 0.2
Predicted: 0.541509497019768 Actual: 1
Predicted: 0.562756975912962 Actual: 1
Predicted: 0.545693592139689 Actual: 0.4
Predicted: 0.571735604287748 Actual: 1
Predicted: 0.604651797554469 Actual: 0.2
Predicted: 0.530387132322563 Actual: 0.2
Predicted: 0.552222881880983 Actual: 0.8
Predicted: 0.572018640242986 Actual: 0.4
Predicted: 0.621617923614088 Actual: 0.6
Predicted: 0.546563713806455 Actual: 0.4
Predicted: 0.558375455264905 Actual: 0.4
Predicted: 0.585927339006927 Actual: 0.8
Predicted: 0.541707230817745 Actual: 0.2
Predicted: 0.556285849998098 Actual: 0.4
Predicted: 0.633572457897809 Actual: 0.8
Predicted: 0.519579962826294 Actual: 0.4
Predicted: 0.605837509983942 Actual: 0.2
Predicted: 0.658379293908991 Actual: 0.6
Predicted: 0.605857299549865 Actual: 0.4
Predicted: 0.656840909874605 Actual: 0.8
Predicted: 0.519722141710646 Actual: 0.2
Predicted: 0.606003439082881 Actual: 0.8
Predicted: 0.516347345382238 Actual: 0.8
Predicted: 0.509136824362812 Actual: 0.6
Predicted: 0.520080525234671 Actual: 0.4
Predicted: 0.552331281001655 Actual: 0.4
Predicted: 0.606247667226701 Actual: 0.2
Predicted: 0.568345668541902 Actual: 1
Predicted: 0.544727544764596 Actual: 0.6
Predicted: 0.681002513467513 Actual: 0.8
Predicted: 0.690010486758054 Actual: 0.6
Predicted: 0.520109243718398 Actual: 0.6
Predicted: 0.573545046044739 Actual: 1
Predicted: 0.51311824963019 Actual: 0.4
Predicted: 0.547887434924278 Actual: 0.4
Predicted: 0.52012679272935 Actual: 0.8
Predicted: 0.486106911129009 Actual: 0.4
Predicted: 0.606281445210813 Actual: 0.2
Predicted: 0.520150721764 Actual: 0.6
Predicted: 0.551232581693274 Actual: 1
Predicted: 0.568398287287913 Actual: 0.6
Predicted: 0.625181235262849 Actual: 1
Predicted: 0.520157102560288 Actual: 0.4
Predicted: 0.595030765166355 Actual: 0.4
Predicted: 0.516042033757893 Actual: 0.6
Predicted: 0.520835848291042 Actual: 1
Predicted: 0.573586821092716 Actual: 0.6
Predicted: 0.606308209457898 Actual: 0.4
Predicted: 0.578508824566032 Actual: 0.8
Predicted: 0.694406247698005 Actual: 1
Predicted: 0.764562158191997 Actual: 0.5
Predicted: 0.773580165503295 Actual: 0.8
Predicted: 0.741569475937462 Actual: 0.8
Predicted: 0.737726166043534 Actual: 0.7
Predicted: 0.80442231728719 Actual: 0.9
Predicted: 0.781753092897683 Actual: 1
Predicted: 0.738209797819766 Actual: 0.9
Predicted: 0.689668005591003 Actual: 0.6
Predicted: 0.796615860862658 Actual: 0.8
Predicted: 0.708387303913859 Actual: 0.8
Predicted: 0.681651426386507 Actual: 0.6
Predicted: 0.76688957417085 Actual: 0.8
Predicted: 0.762687259059227 Actual: 0.8
Predicted: 0.753805033581569 Actual: 0.7
Predicted: 0.773100290045495 Actual: 0.6
Predicted: 0.773195476557759 Actual: 0.8
Predicted: 0.687551596862767 Actual: 0.5
Predicted: 0.711502159005291 Actual: 0.6
Predicted: 0.742387895039689 Actual: 0.8
Predicted: 0.708805547038769 Actual: 0.8
Predicted: 0.650732677108695 Actual: 0.6
Predicted: 0.702277994595691 Actual: 0.7
Predicted: 0.74563599487561 Actual: 0.8
Predicted: 0.796870890708404 Actual: 0.6
Predicted: 0.648767177745757 Actual: 0.6
Predicted: 0.742845926745237 Actual: 0.6
Predicted: 0.685787063319731 Actual: 0.6
Predicted: 0.695722140579206 Actual: 0.6
Predicted: 0.805401169865782 Actual: 0.8
Predicted: 0.702867347429494 Actual: 0.7
Predicted: 0.726619607532498 Actual: 0.7
Predicted: 0.689277539239422 Actual: 0.6
Predicted: 0.706874062094299 Actual: 0.8
Predicted: 0.785198803818477 Actual: 0.9
Predicted: 0.678243225523393 Actual: 0.5
Predicted: 0.686762978214076 Actual: 0.7
Predicted: 0.748213712906641 Actual: 0.9
Predicted: 0.696463878190086 Actual: 0.7
Predicted: 0.748668364073822 Actual: 0.9
Predicted: 0.806373204971936 Actual: 0.8
Predicted: 0.710304163239107 Actual: 0.9
Predicted: 0.742901230664698 Actual: 0.8
Predicted: 0.776721882233184 Actual: 0.9
Predicted: 0.77180725928499 Actual: 0.7
Predicted: 0.801497853216068 Actual: 0.9
Predicted: 0.824001744177414 Actual: 0.9
Predicted: 0.749145634013148 Actual: 0.8
Predicted: 0.720959756864047 Actual: 0.8
Predicted: 0.761839818372279 Actual: 0.9
Predicted: 0.82343095776484 Actual: 0.9
Predicted: 0.757205056086323 Actual: 0.6
Predicted: 0.701001185422866 Actual: 0.2
Predicted: 0.630681424776983 Actual: 0.8
Predicted: 0.68164762840564 Actual: 0.6
Predicted: 0.513311437071471 Actual: 0.6
Predicted: 0.622879977983827 Actual: 0.4
Predicted: 0.717680627133228 Actual: 0.6
Predicted: 0.631608723383846 Actual: 0.6
Predicted: 0.60589747031717 Actual: 0.4
Predicted: 0.523435861286759 Actual: 0.6
Predicted: 0.565612066973807 Actual: 0.4
Predicted: 0.613786978795863 Actual: 0.6
Predicted: 0.607681540393552 Actual: 0.4
Predicted: 0.610865880269945 Actual: 0.8
Predicted: 0.53112903654758 Actual: 0.4
Predicted: 0.618352032040416 Actual: 0.6
Predicted: 0.627199471204198 Actual: 0.6
Predicted: 0.571957015911751 Actual: 0.8
Predicted: 0.555292668010621 Actual: 0.6
Predicted: 0.531777731718949 Actual: 0.8
Predicted: 0.499545345818781 Actual: 0.4
Predicted: 0.521708983317143 Actual: 0.4
Predicted: 0.476789129214543 Actual: 0.9
Predicted: 0.595726889504433 Actual: 0.8
Predicted: 0.521352677480186 Actual: 0.6
Predicted: 0.52984141248321 Actual: 0.5
Predicted: 0.569576548471593 Actual: 0.5
Predicted: 0.67218276550321 Actual: 0.7
Predicted: 0.581891884598839 Actual: 0.6
Predicted: 0.476802248553454 Actual: 0.2
Predicted: 0.564893107610376 Actual: 0.9
Predicted: 0.712654321447881 Actual: 0.5
Predicted: 0.581898046438695 Actual: 0.6
Predicted: 0.586710169829217 Actual: 0.8
Predicted: 0.523041017204601 Actual: 0.6
Predicted: 0.672195089089638 Actual: 0.2
Predicted: 0.494531966588153 Actual: 0.5
Predicted: 0.527550103456259 Actual: 0.6
Predicted: 0.613822205527034 Actual: 1
Predicted: 0.706451019802024 Actual: 1
Predicted: 0.529876212251883 Actual: 0.5
Predicted: 0.569614145123547 Actual: 0.4
Predicted: 0.411337251024576 Actual: 0.1
Predicted: 0.511892495950631 Actual: 1
Predicted: 0.529911857998285 Actual: 0.6
Predicted: 0.521419254548031 Actual: 0.3
Predicted: 0.64236004359434 Actual: 0.8
Predicted: 0.476881895346046 Actual: 0.2
Predicted: 0.548280758169956 Actual: 0.4
Predicted: 0.62955233879386 Actual: 0.6
Predicted: 0.64728967265362 Actual: 1
Predicted: 0.605556368062488 Actual: 0.5
Predicted: 0.670518095146564 Actual: 0.8
Predicted: 0.476901571112251 Actual: 0.7
Predicted: 0.555165344290179 Actual: 0.7
Predicted: 0.647309049772817 Actual: 1
Predicted: 0.62453784173264 Actual: 0.6
Predicted: 0.605587944022147 Actual: 0.2
Predicted: 0.591296863196326 Actual: 0.4
Predicted: 0.612899382675711 Actual: 0.1
Predicted: 0.636127960391783 Actual: 0.6
Predicted: 0.636196378262556 Actual: 0.8
Predicted: 0.493252718631316 Actual: 0.4
Predicted: 0.672638731226674 Actual: 0.8
Predicted: 0.595829437233922 Actual: 0.6
Predicted: 0.633018630467399 Actual: 0.5
Predicted: 0.444520233001454 Actual: 0.2
Predicted: 0.569702640097697 Actual: 0.8
Predicted: 0.476949352349011 Actual: 0.8
Predicted: 0.494664269678539 Actual: 0.6
Predicted: 0.595842334046939 Actual: 0.4
RSS ITERATIVE: 32.3320837481755
TSS ITERATIVE: 43.0692078790723
R SQUARED: 0.249299317532006
The program '[6228] MovieRecommender.vshost.exe' has exited with code 0 (0x0).
